ccid,r-time,r-time-decode,r-sts,r-val,r-spcl-val,gps-act,header,sim-operator,buffer,log-byte,driver_license_full,car_v,gsm_csq,gps-hdop,sattel,gps_speed,acc-on,ovr-spd,SOS-on,m-batt-low,m-batt-zro,turn-right,turn-left,crash-off,HA-off,HD-off,HC-off,gps-dist,lat,long,heading,imei,dvice-s/n,fw_ver,fuel-typ,fuel-lv,temper01,temper02
8966052503402466662F,2026-03-04 10:19:46,2026-03-04 10:19:47.227000,50,31,164529,A,undefined,D,0,,,12030,31,0.0,22,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:19:38,2026-03-04 10:19:39.458000,50,31,164521,A,7E,D,0,,,12030,31,0.0,22,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:19:25,2026-03-04 10:19:26.316000,50,31,164508,A,7E,D,0,,,12030,31,0.0,21,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:19:09,2026-03-04 10:19:10.852000,50,31,164492,A,7E,D,0,,,12030,31,0.0,20,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:18:55,2026-03-04 10:18:56.517000,50,31,164478,A,7E,D,0,,,12030,31,0.0,20,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:18:41,2026-03-04 10:18:41.985000,50,31,164464,A,7E,D,0,,,12030,31,0.0,20,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:18:26,2026-03-04 10:18:27.649000,50,31,164449,A,7E,D,0,,,12030,31,0.0,20,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:18:12,2026-03-04 10:18:13.378000,50,31,164435,A,7E,D,0,,,12030,31,0.0,21,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:17:58,2026-03-04 10:17:59.015000,50,31,164421,A,7E,D,0,,,12030,31,0.0,21,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:17:44,2026-03-04 10:17:45.422000,50,31,164407,A,7E,D,0,,,12030,31,0.0,21,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:17:29,2026-03-04 10:17:30.381000,50,31,164392,A,7E,D,0,,,12030,31,0.0,21,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:17:15,2026-03-04 10:17:16.042000,50,31,164378,A,7E,D,0,,,12030,31,0.0,20,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:17:00,2026-03-04 10:17:01.825000,50,31,164363,A,7E,D,0,,,12030,31,0.0,21,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:16:46,2026-03-04 10:16:47.442000,50,31,164349,A,7E,D,0,,,12030,31,0.0,21,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:16:32,2026-03-04 10:16:32.984000,50,31,164335,A,7E,D,0,,,12070,31,0.0,21,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:16:17,2026-03-04 10:16:18.585000,50,31,164320,A,7E,D,0,,,12030,31,0.0,21,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:16:03,2026-03-04 10:16:04.658000,50,31,164306,A,7E,D,0,,,12030,31,0.0,20,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:15:48,2026-03-04 10:15:50.109000,50,31,164291,A,7E,D,0,,,12030,31,0.0,19,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:15:45,2026-03-04 10:15:46.484000,50,31,164288,A,undefined,D,0,,,12030,31,0.0,19,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:15:34,2026-03-04 10:15:35.568000,50,31,164277,A,7E,D,0,,,12030,31,0.0,20,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:15:20,2026-03-04 10:15:21.189000,50,31,164263,A,7E,D,0,,,12030,31,0.0,20,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:15:06,2026-03-04 10:15:07.151000,50,31,164249,A,7E,D,0,,,12030,31,0.0,20,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:14:51,2026-03-04 10:14:52.810000,50,31,164234,A,7E,D,0,,,12030,31,0.0,21,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:14:37,2026-03-04 10:14:38.127000,50,31,164220,A,7E,D,0,,,12030,31,0.0,21,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:14:25,2026-03-04 10:14:26.458000,50,31,164208,A,undefined,D,0,,,12030,31,0.0,21,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:14:22,2026-03-04 10:14:26.396000,50,31,164205,A,undefined,D,0,,,12030,31,0.0,21,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:14:10,2026-03-04 10:14:10.963000,50,31,164193,A,7E,D,0,,,12030,31,0.0,20,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:13:55,2026-03-04 10:13:56.892000,50,31,164178,A,7E,D,0,,,12030,31,0.0,21,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:13:40,2026-03-04 10:13:41.017000,50,31,164163,A,7E,D,0,,,12030,31,0.0,21,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:13:25,2026-03-04 10:13:27.040000,50,31,164148,A,7E,D,0,,,12030,31,0.0,19,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:13:12,2026-03-04 10:13:13.486000,50,31,164135,A,7E,D,0,,,12030,31,0.0,16,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:12:56,2026-03-04 10:12:57.733000,50,31,164119,A,7E,D,0,,,12030,31,0.0,20,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:12:45,2026-03-04 10:12:46.738000,50,31,164108,A,undefined,D,0,,,12030,31,0.0,20,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:12:42,2026-03-04 10:12:46.497000,50,31,164105,A,undefined,D,0,,,12030,31,0.0,20,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:12:28,2026-03-04 10:12:29.125000,50,31,164091,A,7E,D,0,,,12030,31,0.0,21,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:12:14,2026-03-04 10:12:14.976000,50,31,164077,A,7E,D,0,,,12030,31,0.0,21,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:11:59,2026-03-04 10:12:00.646000,50,31,164062,A,7E,D,0,,,12030,31,0.0,21,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:11:45,2026-03-04 10:11:46.191000,50,31,164048,A,7E,D,0,,,12030,31,0.0,20,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:11:31,2026-03-04 10:11:32.880000,50,31,164034,A,7E,D,0,,,12030,31,0.0,20,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:11:16,2026-03-04 10:11:17.791000,50,31,164019,A,7E,D,0,,,12030,31,0.0,20,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:11:02,2026-03-04 10:11:03.292000,50,31,164005,A,7E,D,0,,,12030,31,0.0,20,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:10:48,2026-03-04 10:10:49.040000,50,31,163991,A,7E,D,0,,,12030,31,0.0,19,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:10:33,2026-03-04 10:10:34.684000,50,31,163976,A,7E,D,0,,,12030,31,0.0,20,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:10:19,2026-03-04 10:10:20.326000,50,31,163962,A,7E,D,0,,,12030,31,0.0,20,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:10:04,2026-03-04 10:10:05.709000,50,31,163947,A,7E,D,0,,,12030,31,0.0,19,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:09:50,2026-03-04 10:09:51.454000,50,31,163933,A,7E,D,0,,,12030,31,0.0,19,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:09:36,2026-03-04 10:09:37.166000,50,31,163919,A,7E,D,0,,,12030,31,0.0,21,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:09:21,2026-03-04 10:09:22.684000,50,31,163904,A,7E,D,0,,,12030,31,0.0,21,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:09:09,2026-03-04 10:09:10.673000,50,31,163892,A,undefined,D,0,,,12030,31,0.0,21,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:09:07,2026-03-04 10:09:10.443000,50,31,163890,A,undefined,D,0,,,12030,31,0.0,20,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:08:53,2026-03-04 10:08:54.081000,50,31,163876,A,7E,D,0,,,12030,31,0.0,20,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:08:38,2026-03-04 10:08:39.631000,50,31,163861,A,7E,D,0,,,12030,31,0.0,19,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:08:24,2026-03-04 10:08:25.289000,50,31,163847,A,7E,D,0,,,11990,31,0.0,19,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:08:10,2026-03-04 10:08:11.745000,50,31,163833,A,7E,D,0,,,12030,31,0.0,21,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:07:55,2026-03-04 10:07:56.911000,50,31,163818,A,7E,D,0,,,12030,31,0.0,21,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:07:41,2026-03-04 10:07:42.411000,50,31,163804,A,7E,D,0,,,12030,31,0.0,19,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:07:27,2026-03-04 10:07:28.855000,50,31,163790,A,7E,D,0,,,12030,31,0.0,21,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:07:12,2026-03-04 10:07:13.878000,50,31,163775,A,7E,D,0,,,12030,31,0.0,21,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:07:11,2026-03-04 10:07:12.380000,50,31,163774,A,undefined,D,0,,,12030,31,0.0,20,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:06:59,2026-03-04 10:07:00.508000,50,31,163762,A,7E,D,0,,,12030,31,0.0,21,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:06:46,2026-03-04 10:06:47.624000,50,31,163749,A,undefined,D,0,,,12030,31,0.0,21,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:06:43,2026-03-04 10:06:47.376000,50,31,163746,A,undefined,D,0,,,12030,31,0.0,21,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:06:29,2026-03-04 10:06:30.533000,50,31,163732,A,7E,D,0,,,12030,31,0.0,20,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:06:15,2026-03-04 10:06:15.953000,50,31,163718,A,7E,D,0,,,12030,31,0.0,21,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:06:00,2026-03-04 10:06:01.736000,50,31,163703,A,7E,D,0,,,12030,31,0.0,20,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:05:46,2026-03-04 10:05:47.272000,50,31,163689,A,7E,D,0,,,12030,31,0.0,21,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:05:32,2026-03-04 10:05:33.370000,50,31,163675,A,7E,D,0,,,12030,31,0.0,20,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:05:18,2026-03-04 10:05:19.979000,50,31,163661,A,7E,D,0,,,12030,31,0.0,19,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:05:13,2026-03-04 10:05:14.221000,50,31,163656,A,undefined,D,0,,,12030,31,0.0,20,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:05:03,2026-03-04 10:05:04.234000,50,31,163646,A,7E,D,0,,,12030,31,0.0,21,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:04:49,2026-03-04 10:04:49.991000,50,31,163632,A,7E,D,0,,,12030,31,0.0,21,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:04:34,2026-03-04 10:04:35.666000,50,31,163617,A,7E,D,0,,,12030,31,0.0,21,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:04:20,2026-03-04 10:04:21.220000,50,31,163603,A,7E,D,0,,,12030,31,0.0,20,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:04:11,2026-03-04 10:04:14.768000,50,31,163594,A,undefined,D,0,,,12030,31,0.0,20,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:04:06,2026-03-04 10:04:13.627000,50,31,163589,A,undefined,D,0,,,12030,31,0.0,21,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:03:53,2026-03-04 10:03:54.622000,50,31,163576,A,7E,D,0,,,12030,31,0.0,19,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:03:37,2026-03-04 10:03:38.638000,50,31,163560,A,7E,D,0,,,12030,31,0.0,20,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:03:23,2026-03-04 10:03:24.395000,50,31,163546,A,7E,D,0,,,12030,31,0.0,21,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:03:08,2026-03-04 10:03:09.403000,50,31,163531,A,undefined,D,0,,,12030,31,0.0,21,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:02:54,2026-03-04 10:02:55.943000,50,31,163517,A,7E,D,0,,,12030,31,0.0,21,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:02:40,2026-03-04 10:02:41.105000,50,31,163503,A,7E,D,0,,,12030,31,0.0,21,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:02:26,2026-03-04 10:02:26.985000,50,31,163489,A,7E,D,0,,,12030,31,0.0,21,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:02:11,2026-03-04 10:02:12.645000,50,31,163474,A,7E,D,0,,,12030,31,0.0,20,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:01:57,2026-03-04 10:01:58.201000,50,31,163460,A,7E,D,0,,,12030,31,0.0,20,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:01:45,2026-03-04 10:01:46.280000,50,31,163448,A,undefined,D,0,,,12030,31,0.0,21,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:01:43,2026-03-04 10:01:46.256000,50,31,163446,A,undefined,D,0,,,12030,31,0.0,21,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:01:28,2026-03-04 10:01:29.961000,50,31,163431,A,7E,D,0,,,12030,31,0.0,20,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:01:14,2026-03-04 10:01:15.269000,50,31,163417,A,7E,D,0,,,12030,31,0.0,20,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:00:59,2026-03-04 10:01:01.117000,50,31,163402,A,7E,D,0,,,12030,31,0.0,19,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:00:47,2026-03-04 10:00:48.413000,50,31,163390,A,7E,D,0,,,12030,31,0.0,19,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 10:00:31,2026-03-04 10:00:32.218000,50,31,163374,A,7E,D,0,,,12030,31,0.0,19,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204816,100.66255,230,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
