post-time,raw-data
2025-12-02 07:44:25.074000,7E020040C1018966052407458122916F048200000000000C400300CED5C906016366FFE8012C00BF251202074424010400000C46030200001404000000001702000225040000000430011F310115EB3800060089FFFFFFFF000600FB00000000000B00D80208050000005B55200006002D000035E8001100D5383638363238303734333239323237EC1500130110441E00000F230000126F4100000000004AED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458B77E
2025-12-02 07:44:10.029000,7E020040C1018966052407458122916F048000000000000C000300CEDA0B06016422FFE7012C00BC251202074409010400000C46030200001404000000001702000225040000000030011F310115EB3800060089FFFFFFFF000600FB00000000000B00D80208050000005B55200006002D000035E8001100D5383638363238303734333239323237EC1500130110441E00000F23000012614100000000004AED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458507E
2025-12-02 07:44:04.563000,7E020040C1018966052407458122916F047E00000000000C400300CEDB9B06016476FFE6010400BE251202074403010400000C46030200001404000000001702000225040000000430011F310115EB3800060089FFFFFFFF000600FB00000000000B00D80208050000005B55200006002D000035E8001100D5383638363238303734333239323237EC1500130110441E00000F230000125C4100000000004DED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458347E
2025-12-02 07:43:35.452000,7E020040C1018966052407458122916F047500000000000C000300CEE53206016638FFE901E000BE251202074334010400000C3F030200001404000000001702000225040000000030011F310115EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002C77D000006002D000035E8001100D5383638363238303734333239323237EC1500130110441E00000F23000012424100000000004AED32000F011342534A2D455A2D46573A312E300015011432322031203030353837333020313038303020000801160550001454588D7E
2025-12-02 07:43:05.528000,7E020040C1018966052407458122916F047100000000000C000300CEF45B060168EDFFE401E000BD251202074304010400000C3F030200001404000000001702000225040000000030011F310115EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002C77D000006002D000035E8001100D5383638363238303734333239323237EC1500130110441E00000F23000012274100000000004DED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458767E
2025-12-02 07:43:00.612000,7E020040C1018966052407458122916F047000000000010C000300CEF6BC0601695EFFE601E000BC251202074259010400000C3F030200001404000000001702000225040000000830011F310115EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002C77D000006002D00003584001100D5383638363238303734333239323237EC1500130110441E00000F23000012224100000000004DED32000F011342534A2D455A2D46573A312E300015011432322031203030353837333020313038303020000801160550001454581F7E
2025-12-02 07:42:49.137000,7E020040C1018966052407458122916F046E00000000000C000300CEFB5806016A34FFE4018600BC251202074248010400000C3F030200001404000000001702000225040000000030011F310115EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002C77D000006002D000035E8001100D5383638363238303734333239323237EC1500130110441E00000F23000012184100000000004DED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458AB7E
2025-12-02 07:42:48.205000,7E020040C1018966052407458122916F046D00000000000C400300CEFBB306016A46FFE4015E00BE251202074247010400000C3F030200001404000000001702000225040000000430011F310115EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002C77D000006002D000035E8001100D5383638363238303734333239323237EC1500130110441E00000F23000012174100000000004AED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458A87E
2025-12-02 07:42:47.029000,7E020040C1018966052407458122916F046C00000000010C400300CEFC0706016A58FFE5014A00BE251202074246010400000C3F030200001404000000001702000225040000000C30011F310115EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002C77D000006002D000035E8001100D5383638363238303734333239323237EC1500130110441E00000F23000012164100000000004AED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458187E
2025-12-02 07:42:44.824000,7E020040C1018966052407458122916F046B00000000010C000300CEFCA806016A73FFE6013600BD251202074244010400000C3F030200001404000000001702000225040000000830011F310115EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002C77D000006002D000035E8001100D5383638363238303734333239323237EC1500130110441E00000F23000012144100000000004AED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458A37E
2025-12-02 07:42:29.817000,7E020040C1018966052407458122916F046900000000000C000300CF005806016B29FFE900C800BE251202074229010400000C3C030200001404000000001702000225040000000030011F310115EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002C77D000006002D000035E8001100D5383638363238303734333239323237EC1500130110441E00000F23000012074100000000004AED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458707E
2025-12-02 07:42:27.630000,7E020040C1018966052407458122916F046800000000000C000300CF011406016B4DFFEA000000BE251202074226010400000C3C030200001404000000001702000225040000000030011F310115EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002C77D000006002D000035E8001100D5383638363238303734333239323237EC150013011044200000001F000002E14100000000004AED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458677E
2025-12-02 07:42:26.501000,7E020040C1018966052407458122916F046700000000000C000300CF011406016B4DFFE900AA00BD251202074225010400000C3C030200001404000000001702000225040000000030011F310115EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002C77D000006002D000035E8001100D5383638363238303734333239323237EC1500130110441F00000F23000012044100000000004DED32000F011342534A2D455A2D46573A312E300015011432322031203030353837333020313038303020000801160550001454583F7E
2025-12-02 07:42:24.431000,7E020040C1018966052407458122916F046600000000000C000300CF01AA06016B61FFE9000000BD251202074223010400000C3C030200001404000000001702000225040000000030011F310115EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002C77D000006002D000035E8001100D5383638363238303734333239323237EC150013011044200000001F000002E14100000000004AED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458FE7E
2025-12-02 07:42:23.389000,7E020040C1018966052407458122916F046500000000000C000300CF01AA06016B61FFE900BE00BE251202074222010400000C3C030200001404000000001702000225040000000030011F310115EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002C77D000006002D000035E8001100D5383638363238303734333239323237EC1500130110441F00000F21000012014100000000004AED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458BF7E
2025-12-02 07:42:19.559000,7E020040C1018966052407458122916F046300000000000C000300CF02EA06016B9DFFE9000000BF251202074218010400000C3C030200001404000000001702000225040000000030011F310115EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002C77D000006002D000035E8001100D5383638363238303734333239323237EC150013011044200000001F000002E04100000000004DED32000F011342534A2D455A2D46573A312E300015011432322031203030353837333020313038303020000801160550001454587B7E
2025-12-02 07:42:16.158000,7E020040C1018966052407458122916F046200000000000C000300CF02EA06016B9DFFE900C800BC251202074215010400000C3C030200001404000000001702000225040000000030011F310115EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002C77D000006002D000035E8001100D5383638363238303734333239323237EC1500130110441F00000F1D000011FB4100000000004AED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458817E
2025-12-02 07:42:03.347000,7E020040C1018966052407458122916F046000000000000C000300CF055406016C23FFE9000000BB251202074202010400000C3C030200001404000000001702000225040000000030011F310115EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002C77D000006002D000035E8001100D5383638363238303734333239323237EC150013011044200000001F000002DE4100000000004DED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458587E
2025-12-02 07:42:02.243000,7E020040C1018966052407458122916F045F00000000000C000300CF055406016C23FFE9005A00C0251202074201010400000C3C030200001404000000001702000225040000000030011F310115EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002C77D000006002D000035E8001100D5383638363238303734333239323237EC1500130110441F00000F11000011EE4100000000004DED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458587E
2025-12-02 07:41:59.823000,7E020040C1018966052407458122916F045E00000000000C000300CF058006016C30FFE9004600BE251202074159010400000C3C030200001404000000001702000225040000000030011F310115EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002C77D000006002D000035E8001100D5383638363238303734333239323237EC1500130110441E00000EFF000011EB41000000000051ED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458507E
2025-12-02 07:41:42.474000,7E020040C1018966052407458122916F045C00000000000C000300CF087E06016CB4FFE6000000C1251202074141010400000C3C030200001404000000001702000225040000000030011F310115EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002C77D000006002D000035E8001100D5383638363238303734333239323237EC150013011044200000001F000002DD4100000000004AED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458E57E
2025-12-02 07:41:41.338000,7E020040C1018966052407458122916F045B00000000000C000300CF087E06016CB4FFE600AA00C0251202074140010400000C3C030200001404000000001702000225040000000030011F310115EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002C77D000006002D000035E8001100D5383638363238303734333239323237EC1500130110441F00000EFF000011DB4100000000004DED32000F011342534A2D455A2D46573A312E300015011432322031203030353837333020313038303020000801160550001454588B7E
2025-12-02 07:41:29.469000,7E020040C1018966052407458122916F045900000000000C000300CF09AA06016CF0FFE6008200BD251202074129010400000C3B030200001404000000001702000225040000000030011F310115EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002C77D000006002D000035E8001100D5383638363238303734333239323237EC1500130110441E00000EEC000011D04100000000004DED32000F011342534A2D455A2D46573A312E300015011432322031203030353837333020313038303020000801160550001454583A7E
2025-12-02 07:41:20.570000,7E020040C1018966052407458122916F045800000000000C000300CF0B2606016D2DFFE9000000BF251202074119010400000C3B030200001404000000001702000225040000000030011F310115EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002C77D000006002D000035E8001100D5383638363238303734333239323237EC150013011044200000001F000002DC4100000000004AED32000F011342534A2D455A2D46573A312E300015011432322031203030353837333020313038303020000801160550001454580D7E
2025-12-02 07:41:18.933000,7E020040C1018966052407458122916F045500000000000C000300CF0B2606016D2DFFE7008200BB251202074117010400000C3B030200001404000000001702000225040000000030011F310115EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002C77D000006002D000035E8001100D5383638363238303734333239323237EC1500130110441F00000EEC000011C64100000000004AED32000F011342534A2D455A2D46573A312E300015011432322031203030353837333020313038303020000801160550001454584D7E
2025-12-02 07:41:14.875000,7E020040C1018966052407458122916F045000000000000C000300CF0BCF06016D5EFFE5000000C0251202074113010400000C3B030200001404000000001702000225040000000030011F310115EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002C77D000006002D000035E8001100D5383638363238303734333239323237EC150013011044200000001F000002DA4100000000004AED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458E07E
2025-12-02 07:41:13.551000,7E020040C1018966052407458122916F044E00000000000C000300CF0BCF06016D5EFFE5008200BE251202074112010400000C3B030200001404000000001702000225040000000030011F310115EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002C77D180006002D000035E8001100D5383638363238303734333239323237EC1500130110441F00000EE8000011C14100000000004AED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458D57E
2025-12-02 07:41:00.308000,7E020040C1018966052407458122916F044C00000000000C000300CF0E0C06016DC8FFE7000000BE251202074059010400000C3B030200001404000000001702000225040000000030011F310115EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002C77D180006002D000035E8001100D5383638363238303734333239323237EC150013011044200000001F000002D94100000000004DED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458877E
2025-12-02 07:41:00.190000,7E020040C1018966052407458122916F044B00000000000C000300CF0E0C06016DC8FFE7000000BE251202074059010400000C3B030200001404000000001702000225040000000030011F310115EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002C77D180006002D000035E8001100D5383638363238303734333239323237EC150013011044320000001F000002D84100000000004DED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458937E
2025-12-02 07:40:58.198000,7E020040C1018966052407458122916F044800000000000C000300CF0E0C06016DC8FFE6008200BC251202074057010400000C3B030200001404000000001702000225040000000030011F310115EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002C77D180006002D000035E8001100D5383638363238303734333239323237EC1500130110441F00000EDD000011B441000000000051ED32000F011342534A2D455A2D46573A312E300015011432322031203030353837333020313038303020000801160550001454589D7E
2025-12-02 07:40:56.204000,7E020040C1018966052407458122916F044700000000000C000300CF0ECC06016DE5FFE7000000BB251202074055010400000C3B030200001404000000001702000225040000000030011F310115EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002C77D180006002D000035E8001100D5383638363238303734333239323237EC150013011044200000001F000002D74100000000004CED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458677E
2025-12-02 07:40:52.385000,7E020040C1018966052407458122916F044600000000000C000300CF0ECC06016DE5FFE7005A00BE251202074051010400000C3B030200001404000000001702000225040000000030011F310115EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002C77D180006002D00003584001100D5383638363238303734333239323237EC1500130110441F00000EDB000011AE4100000000004CED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458CE7E
2025-12-02 07:40:47.453000,7E020040C1018966052407458122916F044500000000000C000300CF0FCE06016E12FFE8000000BE251202074046010400000C3B030200001404000000001702000225040000000030011F310115EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002C77D180006002D00003584001100D5383638363238303734333239323237EC150013011044200000001F000002D34100000000004AED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458E57E
2025-12-02 07:40:43.412000,7E020040C1018966052407458122916F044400000000000C000300CF0FCE06016E12FFE7006E00BF251202074042010400000C3B030200001404000000001702000225040000000030011F310115EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002C77D180006002D00003584001100D5383638363238303734333239323237EC1500130110441F00000ED7000011A64100000000004CED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458197E
2025-12-02 07:40:31.296000,7E020040C1018966052407458122916F044200000000000C000300CF121706016E83FFE9000000C0251202074030010400000C38030200001404000000001702000225040000000030011F310115EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002C77D180006002D000035E8001100D5383638363238303734333239323237EC150013011044200000001F000002CF4100000000004AED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458CD7E
2025-12-02 07:40:29.459000,7E020040C1018966052407458122916F044100000000000C000300CF121706016E83FFE8000000BC251202074029010400000C38030200001404000000001702000225040000000030011F310115EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002C77D180006002D000035E8001100D5383638363238303734333239323237EC150013011044320000001F000002CE4100000000004CED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458BF7E
2025-12-02 07:40:28.694000,7E020040C1018966052407458122916F044000000000000C000300CF121706016E83FFE8005A00C1251202074027010400000C38030200001404000000001702000225040000000030011F310115EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002C77D180006002D000035E8001100D5383638363238303734333239323237EC1500130110441F00000ECC000011994100000000004CED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458237E
2025-12-02 07:40:27.370000,7E020040C1018966052407458122916F043E00000000000C000300CF123A06016E8DFFE8000000C1251202074026010400000C38030200001404000000001702000225040000000030011F310115EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002C77D180006002D000035E8001100D5383638363238303734333239323237EC150013011044200000001F000002CD41000000000051ED32000F011342534A2D455A2D46573A312E300015011432322031203030353837333020313038303020000801160550001454589D7E
2025-12-02 07:40:26.346000,7E020040C1018966052407458122916F043D00000000000C000300CF123A06016E8DFFE7003C00BF251202074025010400000C38030200001404000000001702000225040000000030011F310115EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002C77D180006002D000035E8001100D5383638363238303734333239323237EC1500130110441F00000ECB0000119741000000000051ED32000F011342534A2D455A2D46573A312E300015011432322031203030353837333020313038303020000801160550001454587C7E
2025-12-02 07:40:24.276000,7E020040C1018966052407458122916F043C00000000000C000300CF126206016E95FFE7000000BA251202074023010400000C38030200001404000000001702000225040000000030011F310115EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002C77D180006002D000035E8001100D5383638363238303734333239323237EC150013011044200000001F000002CC4100000000004CED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458B27E
2025-12-02 07:40:13.331000,7E020040C1018966052407458122916F043B00000000000C000300CF126206016E95FFE7002800C0251202074012010400000C38030200001404000000001702000225040000000030011F310115EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002C77D180006002D000035E8001100D5383638363238303734333239323237EC1500130110441F00000EC90000118B4100000000004AED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458637E
2025-12-02 07:40:08.500000,7E020040C1018966052407458122916F043A00000000000C000300CF12F106016EADFFE7000000BD251202074007010400000C38030200001404000000001702000225040000000030011F310115EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002C77D180006002D00003584001100D5383638363238303734333239323237EC150013011044200000001F000002C24100000000004CED32000F011342534A2D455A2D46573A312E300015011432322031203030353837333020313038303020000801160550001454585E7E
2025-12-02 07:40:07.311000,7E020040C1018966052407458122916F043800000000000C000300CF12F106016EADFFE7008200BC251202074006010400000C38030200001404000000001702000225040000000030011F310115EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002C77D180006002D00003584001100D5383638363238303734333239323237EC1500130110441F00000EC4000011854100000000004AED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458667E
2025-12-02 07:40:05.597000,7E020040C1018966052407458122916F043700000000000C000300CF136806016EB8FFE7000000BD251202074004010400000C38030200001404000000001702000225040000000030011F310115EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002C77D180006002D00003584001100D5383638363238303734333239323237EC150013011044200000001F000002C14100000000004AED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458D87E
2025-12-02 07:40:04.603000,7E020040C1018966052407458122916F043600000000000C000300CF136806016EB8FFE800AA00BE251202074003010400000C38030200001404000000001702000225040000000030011F310115EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002C77D180006002D000035E8001100D5383638363238303734333239323237EC1500130110441F00000EC3000011834100000000004AED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458A87E
2025-12-02 07:39:59.354000,7E020040C1018966052407458122916F043500000000000C000300CF140406016EE0FFE6009600BE251202073959010400000C38030200001404000000001702000225040000000030011F310115EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002C77D180006002D00003584001100D5383638363238303734333239323237EC1500130110441E00000E7C0000117E4100000000004CED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458A07E
2025-12-02 07:39:35.888000,7E07044189018966052407458122916F043200020100C100000000000C000300CF28A1060172C5FFE400BE00BE251202073842010400000C34030200001404000000001702000225040000000030011F310115EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002B657190006002D000035E8001100D5383638363238303734333239323237EC1500130110441F00000E7C000011394100000000004CED32000F011342534A2D455A2D46573A312E3000150114323220312030303538373330203130383030200008011605500014545800C100000000000C000300CF28A1060172C5FFE5000000BE251202073845010400000C34030200001404000000001702000225040000000030011F310115EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002B657190006002D000035E8001100D5383638363238303734333239323237EC150013011044200000001F000002C041000000000051ED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458337E
2025-12-02 07:39:29.274000,7E020040C1018966052407458122916F043100000000000C000300CF1D4B06017093FFE7012C00BF251202073929010400000C34030200001404000000001702000225040000000030011F310114EB3800060089FFFFFFFF000600FB00000000000B00D80208050000024C21210006002D000035E8001100D5383638363238303734333239323237EC1500130110441E00000E7C000011634100000002004CED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458D47E
2025-12-02 07:39:18.273000,7E07044189018966052407458122916F042F00020100C100000000000C000300CF28A1060172C5FFE400BE00BE251202073842010400000C34030200001404000000001702000225040000000030011F310115EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002B657190006002D000035E8001100D5383638363238303734333239323237EC1500130110441F00000E7C000011394100000000004CED32000F011342534A2D455A2D46573A312E3000150114323220312030303538373330203130383030200008011605500014545800C100000000000C000300CF28A1060172C5FFE5000000BE251202073845010400000C34030200001404000000001702000225040000000030011F310115EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002B657190006002D000035E8001100D5383638363238303734333239323237EC150013011044200000001F000002C041000000000051ED32000F011342534A2D455A2D46573A312E300015011432322031203030353837333020313038303020000801160550001454582E7E
2025-12-02 07:38:59.820000,7E020040C1018966052407458122916F042D00000000000C000300CF259806017219FFE8009600BD251202073859010400000C34030200001404000000001702000225040000000030011F310115EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002B657190006002D000035E8001100D5383638363238303734333239323237EC1500130110441E00000E7C000011484100000000004CED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458F07E
2025-12-02 07:38:43.528000,7E020040C1018966052407458122916F042400000000000C000300CF28A1060172C5FFE400BE00BE251202073842010400000C34030200001404000000001702000225040000000030011F310115EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002B657190006002D000035E8001100D5383638363238303734333239323237EC1500130110441F00000E7C000011394100000000004CED32000F011342534A2D455A2D46573A312E300015011432322031203030353837333020313038303020000801160550001454585D7E
2025-12-02 07:38:29.360000,7E020040C1018966052407458122916F042200000000000C000300CF2C1106017365FFE501AE00BE251202073829010400000C2C030200001404000000001702000225040000000030011F310115EB3800060089FFFFFFFF000600FB00000000000B00D802080500000102DF190006002D000035E8001100D5383638363238303734333239323237EC1500130110441E00000D940000112D41000000000051ED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458F17E
2025-12-02 07:37:59.536000,7E020040C1018966052407458122916F041E00000000000C000300CF3AC1060176F3FFE901E000C1251202073759010400000C2C030200001404000000001702000225040000000030011F310114EB3800060089FFFFFFFF000600FB00000000000B00D802080500000102DF190006002D00003584001100D5383638363238303734333239323237EC1500130110441E00000D94000011114100000000004DED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458977E
2025-12-02 07:37:30.337000,7E020040C1018966052407458122916F041B00000000000C000300CF48DD060178D5FFE8021C00B8251202073730010400000C25030200001404000000001702000225040000000030011F310114EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002C8EF190006002D000035E8001100D5383638363238303734333239323237EC1500130110441E00000D94000010F74100000000004BED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458477E
2025-12-02 07:37:17.511000,7E020040C1018966052407458122916F041A00000000000C000300CF4F4006017A15FFE701F400C2251202073717010400000C25030200001404000000001702000225040000000030011F310114EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002C8EF190006002D000035E8001100D5383638363238303734333239323237EC1500130110441E00000D94000010EB4100000000004DED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458BD7E
2025-12-02 07:37:03.551000,7E020040C1018966052407458122916F041700000000000C000300CF555606017C39FFE9013600CB251202073702010400000C25030200001404000000001702000225040000000030011F310113EB3800060089FFFFFFFF000600FB00000000000B00D8020805000002C8EF190006002D000035E8001100D5383638363238303734333239323237EC1500130110441E00000D94000010DE4100000000004DED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458747E
2025-12-02 07:36:33.530000,7E020040C1018966052407458122916F041400000000000C000300CF5E9106018091FFE3011800CB251202073632010400000C25030200001404000000001702000225040000000030011F310112EB3800060089FFFFFFFF000600FB00000000000B00D80208050000003EA91A0006002D000035E8001100D5383638363238303734333239323237EC1500130110441E00000D94000010C34100000000004EED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458547E
2025-12-02 07:36:22.598000,7E020040C1018966052407458122916F041300000000000C400300CF61240601819AFFEA011800CA251202073621010400000C1F030200001404000000001702000225040000000430011F310112EB3800060089FFFFFFFF000600FB00000000000B00D80208050000003EA91A0006002D00003520001100D5383638363238303734333239323237EC1500130110441E00000D94000010B941000000000052ED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458187E
2025-12-02 07:36:21.592000,7E020040C1018966052407458122916F041200000000000C000300CF61240601819AFFEA011800CA251202073621010400000C1F030200001404000000001702000225040000000030011F310112EB3800060089FFFFFFFF000600FB00000000000B00D80208050000003EA91A0006002D00003584001100D5383638363238303734333239323237EC1500130110441E00000D94000010B841000000000052ED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458F87E
2025-12-02 07:35:57.222000,7E020040C1018966052407458122916F040A00000000000C000300CF6A0F060183C3FFEA015E00BE251202073557010400000C1F030200001404000000001702000225040000000030011F310112EB3800060089FFFFFFFF000600FB00000000000B00D80208050000003EA9190006002D000035E8001100D5383638363238303734333239323237EC1500130110441E00000D94000010A34100000000008AED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458707E
2025-12-02 07:35:56.260000,7E020040C1018966052407458122916F040900000000000C000300CF6AC8060183C3FFE8013600AF251202073555010400000C1F030200001404000000001702000225040000000030011F310112EB3800060089FFFFFFFF000600FB00000000000B00D80208050000003EA9190006002D000035E8001100D5383638363238303734333239323237EC1500130110441E00000D94000010A14100000000009CED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458D97E
2025-12-02 07:35:53.473000,7E020040C1018966052407458122916F040800000000010C000300CF6B60060183C3FFEA011800AC251202073553010400000C1F030200001404000000001702000225040000000830011F310112EB3800060089FFFFFFFF000600FB00000000000B00D80208050000003EA9190006002D00003584001100D5383638363238303734333239323237EC1500130110441E00000D940000109F41000000000058ED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458C77E
2025-12-02 07:35:52.363000,7E020040C1018966052407458122916F040700000000010C000300CF6BA7060183C5FFE800F000B7251202073552010400000C1F030200001404000000001702000225040000000830011F310113EB3800060089FFFFFFFF000600FB00000000000B00D80208050000003EA9190006002D00003584001100D5383638363238303734333239323237EC1500130110441E00000D940000109E41000000000054ED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458F47E
2025-12-02 07:35:50.649000,7E020040C1018966052407458122916F040600000000010C000300CF6C0A060183DCFFE700AA00D5251202073550010400000C1F030200001404000000001702000225040000000830011F310113EB3800060089FFFFFFFF000600FB00000000000B00D80208050000003EA9190006002D00003584001100D5383638363238303734333239323237EC1500130110441E00000D940000109C41000000000053ED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458767E
2025-12-02 07:35:48.447000,7E020040C1018966052407458122916F040500000000010C000300CF6C3806018407FFE800AA00F8251202073548010400000C1F030200001404000000001702000225040000000830011F310112EB3800060089FFFFFFFF000600FB00000000000B00D80208050000003EA9190006002D00003584001100D5383638363238303734333239323237EC1500130110441E00000D940000109A41000000000055ED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458A07E
2025-12-02 07:35:45.326000,7E020040C1018966052407458122916F040400000000010C000300CF6C3806018506FFE801360115251202073544010400000C1F030200001404000000001702000225040000000830011F310113EB3800060089FFFFFFFF000600FB00000000000B00D80208050000003EA9190006002D00003520001100D5383638363238303734333239323237EC1500130110441E00000D940000109741000000000051ED32000F011342534A2D455A2D46573A312E30001501143232203120303035383733302031303830302000080116055000145458707E
